study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	fastq_ftp	submitted_ftp	sra_ftp	sample_alias
PRJNA389280	SAMN07424401	SRX3139487	SRR5983438	408170	human gut metagenome	16684438	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983438/SRR5983438.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983438/SRR5983438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983438/SRR5983438_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983438	G95656
PRJNA389280	SAMN07424402	SRX3139486	SRR5983439	408170	human gut metagenome	15637999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983439/SRR5983439.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983439/SRR5983439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983439/SRR5983439_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983439	G95657
PRJNA389280	SAMN07424478	SRX3139485	SRR5983440	408170	human gut metagenome	11390074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983440/SRR5983440.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983440/SRR5983440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983440/SRR5983440_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983440	G95748
PRJNA389280	SAMN07424477	SRX3139484	SRR5983441	408170	human gut metagenome	18187506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983441/SRR5983441.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983441/SRR5983441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983441/SRR5983441_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983441	G95747
PRJNA389280	SAMN07424405	SRX3139483	SRR5983442	408170	human gut metagenome	5530064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983442/SRR5983442.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983442/SRR5983442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983442/SRR5983442_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983442	G95660
PRJNA389280	SAMN07424406	SRX3139482	SRR5983443	408170	human gut metagenome	6453786	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983443/SRR5983443.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983443/SRR5983443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983443/SRR5983443_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983443	G95661
PRJNA389280	SAMN07424474	SRX3139481	SRR5983444	408170	human gut metagenome	13722658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983444/SRR5983444.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983444/SRR5983444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983444/SRR5983444_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983444	G95743
PRJNA389280	SAMN07424473	SRX3139480	SRR5983445	408170	human gut metagenome	10371155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983445/SRR5983445.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983445/SRR5983445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983445/SRR5983445_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983445	G95742
PRJNA389280	SAMN07424476	SRX3139479	SRR5983446	408170	human gut metagenome	18128140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983446/SRR5983446.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983446/SRR5983446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983446/SRR5983446_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983446	G95746
PRJNA389280	SAMN07424475	SRX3139478	SRR5983447	408170	human gut metagenome	15210036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983447/SRR5983447.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983447/SRR5983447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983447/SRR5983447_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983447	G95745
PRJNA389280	SAMN07424470	SRX3139477	SRR5983448	408170	human gut metagenome	13626036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983448/SRR5983448.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983448/SRR5983448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983448/SRR5983448_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983448	G95739
PRJNA389280	SAMN07424469	SRX3139476	SRR5983449	408170	human gut metagenome	26316254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983449/SRR5983449.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983449/SRR5983449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983449/SRR5983449_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983449	G95737
PRJNA389280	SAMN07424472	SRX3139475	SRR5983450	408170	human gut metagenome	14476100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983450/SRR5983450.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983450/SRR5983450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983450/SRR5983450_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983450	G95741
PRJNA389280	SAMN07424471	SRX3139474	SRR5983451	408170	human gut metagenome	12640251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983451/SRR5983451.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983451/SRR5983451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983451/SRR5983451_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983451	G95740
PRJNA389280	SAMN07424537	SRX3139473	SRR5983452	408170	human gut metagenome	40035824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983452/SRR5983452.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983452/SRR5983452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983452/SRR5983452_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983452	G95812
PRJNA389280	SAMN07424538	SRX3139472	SRR5983453	408170	human gut metagenome	18178475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983453/SRR5983453.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983453/SRR5983453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983453/SRR5983453_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983453	G95813
PRJNA389280	SAMN07424531	SRX3139471	SRR5983454	408170	human gut metagenome	16936217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983454/SRR5983454.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983454/SRR5983454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983454/SRR5983454_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983454	G95806
PRJNA389280	SAMN07424532	SRX3139470	SRR5983455	408170	human gut metagenome	14140755	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983455/SRR5983455.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983455/SRR5983455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983455/SRR5983455_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983455	G95807
PRJNA389280	SAMN07424529	SRX3139469	SRR5983456	408170	human gut metagenome	15156135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983456/SRR5983456.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983456/SRR5983456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983456/SRR5983456_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983456	G95804
PRJNA389280	SAMN07424530	SRX3139468	SRR5983457	408170	human gut metagenome	16716043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983457/SRR5983457.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983457/SRR5983457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983457/SRR5983457_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983457	G95805
PRJNA389280	SAMN07424535	SRX3139467	SRR5983458	408170	human gut metagenome	36419948	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983458/SRR5983458.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983458/SRR5983458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983458/SRR5983458_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983458	G95810
PRJNA389280	SAMN07424536	SRX3139466	SRR5983459	408170	human gut metagenome	7608845	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983459/SRR5983459.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983459/SRR5983459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983459/SRR5983459_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983459	G95811
PRJNA389280	SAMN07424533	SRX3139465	SRR5983460	408170	human gut metagenome	20453724	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983460/SRR5983460.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983460/SRR5983460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983460/SRR5983460_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983460	G95808
PRJNA389280	SAMN07424534	SRX3139464	SRR5983461	408170	human gut metagenome	19325617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983461/SRR5983461.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983461/SRR5983461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983461/SRR5983461_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983461	G95809
PRJNA389280	SAMN07424378	SRX3139463	SRR5983462	408170	human gut metagenome	9827329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983462/SRR5983462.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983462/SRR5983462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983462/SRR5983462_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983462	G80070
PRJNA389280	SAMN07424377	SRX3139462	SRR5983463	408170	human gut metagenome	23052039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983463/SRR5983463.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983463/SRR5983463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983463/SRR5983463_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983463	G80069
PRJNA389280	SAMN07424374	SRX3139461	SRR5983464	408170	human gut metagenome	11005231	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983464/SRR5983464.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983464/SRR5983464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983464/SRR5983464_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983464	G80059
PRJNA389280	SAMN07424373	SRX3139460	SRR5983465	408170	human gut metagenome	5498877	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983465/SRR5983465.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983465/SRR5983465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983465/SRR5983465_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983465	G80051
PRJNA389280	SAMN07424376	SRX3139459	SRR5983466	408170	human gut metagenome	11649087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983466/SRR5983466.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983466/SRR5983466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983466/SRR5983466_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983466	G80062
PRJNA389280	SAMN07424375	SRX3139458	SRR5983467	408170	human gut metagenome	5820097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983467/SRR5983467.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983467/SRR5983467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983467/SRR5983467_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983467	G80060
PRJNA389280	SAMN07424370	SRX3139457	SRR5983468	408170	human gut metagenome	15683394	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983468/SRR5983468.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983468/SRR5983468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983468/SRR5983468_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983468	G80038
PRJNA389280	SAMN07424369	SRX3139456	SRR5983469	408170	human gut metagenome	16865637	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983469/SRR5983469.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983469/SRR5983469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983469/SRR5983469_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983469	G80037
PRJNA389280	SAMN07424372	SRX3139455	SRR5983470	408170	human gut metagenome	3723450	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983470/SRR5983470.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983470/SRR5983470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983470/SRR5983470_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983470	G80042
PRJNA389280	SAMN07424371	SRX3139454	SRR5983471	408170	human gut metagenome	17641526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983471/SRR5983471.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983471/SRR5983471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983471/SRR5983471_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983471	G80040
PRJNA389280	SAMN07424467	SRX3139453	SRR5983472	408170	human gut metagenome	17583495	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983472/SRR5983472.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983472/SRR5983472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983472/SRR5983472_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983472	G95735
PRJNA389280	SAMN07424468	SRX3139452	SRR5983473	408170	human gut metagenome	23166980	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983473/SRR5983473.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983473/SRR5983473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983473/SRR5983473_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983473	G95736
PRJNA389280	SAMN07424459	SRX3139451	SRR5983474	408170	human gut metagenome	13706266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983474/SRR5983474.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983474/SRR5983474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983474/SRR5983474_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983474	G95726
PRJNA389280	SAMN07424460	SRX3139450	SRR5983475	408170	human gut metagenome	13112540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983475/SRR5983475.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983475/SRR5983475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983475/SRR5983475_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983475	G95728
PRJNA389280	SAMN07424461	SRX3139449	SRR5983476	408170	human gut metagenome	9515342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983476/SRR5983476.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983476/SRR5983476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983476/SRR5983476_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983476	G95729
PRJNA389280	SAMN07424462	SRX3139448	SRR5983477	408170	human gut metagenome	17666981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983477/SRR5983477.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983477/SRR5983477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983477/SRR5983477_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983477	G95730
PRJNA389280	SAMN07424463	SRX3139447	SRR5983478	408170	human gut metagenome	20158501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983478/SRR5983478.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983478/SRR5983478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983478/SRR5983478_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983478	G95731
PRJNA389280	SAMN07424464	SRX3139446	SRR5983479	408170	human gut metagenome	5591327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983479/SRR5983479.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983479/SRR5983479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983479/SRR5983479_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983479	G95732
PRJNA389280	SAMN07424465	SRX3139445	SRR5983480	408170	human gut metagenome	19877634	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983480/SRR5983480.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983480/SRR5983480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983480/SRR5983480_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983480	G95733
PRJNA389280	SAMN07424466	SRX3139444	SRR5983481	408170	human gut metagenome	19008778	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983481/SRR5983481.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983481/SRR5983481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983481/SRR5983481_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983481	G95734
PRJNA389280	SAMN07424548	SRX3139443	SRR5983482	408170	human gut metagenome	12226326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983482/SRR5983482.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983482/SRR5983482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983482/SRR5983482_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983482	G95823
PRJNA389280	SAMN07424547	SRX3139442	SRR5983483	408170	human gut metagenome	11161452	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983483/SRR5983483.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983483/SRR5983483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983483/SRR5983483_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983483	G95822
PRJNA389280	SAMN07424527	SRX3139441	SRR5983484	408170	human gut metagenome	547148	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983484/SRR5983484.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983484/SRR5983484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983484/SRR5983484_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983484	G95802
PRJNA389280	SAMN07424528	SRX3139440	SRR5983485	408170	human gut metagenome	16548970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983485/SRR5983485.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983485/SRR5983485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983485/SRR5983485_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983485	G95803
